document_name,document_date,token_id,form_trans,form_utf,pos_tag,morphology,lemma,lemma_simple,lemma_wsd
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1347,vth#jagen,vthjagen,VVINF,--,ûtjāgen,utjagen,ûtjāgen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1353,scheyn,scheyn,VVINF,--,schên,schen,schên
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1355,ligge{R_n},liggen,VVFIN,St.3.Pl.Pres.*,liggen,liggen,liggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1364,strake{R_n},straken,VVFIN,Sw.3.Pl.Pres.*,strāken,straken,strāken
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1370,drincke§,drincke,VVFIN,St.3.Pl.Pres.*,drinken,drinken,drinken
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1375,slapen,slapen,VVFIN,St.3.Pl.Pres.*,ûtslâpen,utslapen,ûtslâpen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1390,wesze{R_n},weszen,VVINF,--,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1402,geuoret,geuoret,VVPP,--,vö̂ren,voren,vö̂ren¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1408,bewaret,bewaret,VVPP,--,bewāren,bewaren,bewāren³
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1421,ge#drage{R_n},gedragen,VVPP,--,drāgen,dragen,drāgen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1428,vorgifftiget,vorgifftiget,VVFIN,Sw.3.Sg.Pres.Ind,vorgiften,vorgiften,vorgiften
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1432,ghe#krencket,ghekrencket,VVPP,--,krenken,krenken,krenken²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1442,ys,ys,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1444,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1456,wascken,wascken,VVINF,--,waschen,waschen,waschen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1466,vp#gesettet,vpgesettet,VVPP,--,upsetten,upsetten,upsetten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1468,kame,kame,VVFIN,St.2.Pl.*.*,wedderkōmen,wedderkomen,wedderkōmen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1477,houwe{R_n},houwen,VVINF,--,houwen,houwen,houwen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1483,vorslete{R_n},vorsleten,VVPP,--,vorslûten,vorsluten,vorslûten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1486,bliue,bliue,VVFIN,St.2.Pl.Pres.*,blîven,bliven,blîven
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1499,hebbe{R_n},hebben,VVINF,--,hebben,hebben,hebben
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1507,na#segge{R_n},naseggen,VVINF,--,nâseggen,naseggen,nâseggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1509,vorkofft,vorkofft,VVFIN,Sw.3.Sg.Pres.Ind,vorkôpen,vorkopen,vorkôpen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1514,krycht,krycht,VVFIN,St-Sw.3.Sg.Pres.Ind,krîgen,krigen,krîgen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1518,gyfft,gyfft,VVFIN,St.3.Sg.Pres.Ind,gēven,geven,gēven
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1525,sendet,sendet,VVFIN,Sw.3.Sg.Pres.Ind,senden,senden,senden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1535,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1544,bringe{R_n},bringen,VVFIN,Sw.2.Pl.Pres.*,bringen,bringen,bringen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1554,[bringe{R_n}],bringen,VVINF,--,bringen,bringen,bringen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1560,ghehete{R_n},gheheten,VVPP,--,hêⁱten,heiten,hêⁱten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1565,[t]asten,tasten,VVINF,--,tasten,tasten,tasten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1570,wesz[e]n,weszen,VVINF,--,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1572,syth,syth,VVFIN,St.3.Sg.Pres.Ind,in(ne)sitten,in(ne)sitten,in(ne)sitten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1584,to#horet,tohoret,VVFIN,Sw.3.Sg.Pres.Ind,tôhö̂ren,tohoren,tôhö̂ren
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1586,lachet,lachet,VVFIN,Sw.3.Sg.Pres.Ind,lachen,lachen,lachen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1596,beden,beden,VVPP,--,bidden,bidden,bidden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1603,[b]aue{R_n},bauen,VVINF,--,bûwen,buwen,bûwen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1614,liden,liden,VVINF,--,lîden,liden,lîden²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1626,boghere{R_n},bogheren,VVINF,--,begēren,begeren,begēren
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1631,raden,raden,VVINF,--,râden,raden,râden¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1633,rep,rep,VVFIN,St.3.Sg.Past.Ind,rôpen,ropen,rôpen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1639,by#schryn§,byschryn,VVFIN,St-Sw.1.Pl.Pres.*,beschrî(g)en,beschri(g)en,beschrî(g)en
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1653,wesze{R_n},weszen,VVINF,--,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1662,were{R_n},weren,VVFIN,Irr.3.Pl.Past.Konj,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1664,leth,leth,VVFIN,St.3.Sg.Past.Ind,lâten,laten,lâten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1675,sleyt,sleyt,VVFIN,St-Sw.3.Sg.Pres.Ind,slân,slan,slân
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1681,an#kame{R_n},ankamen,VVINF,--,ankōmen,ankomen,ankōmen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1685,hape,hape,VVFIN,Sw.1.Sg.Pres.*,hȫpen,hopen,hȫpen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1686,leth,leth,VVFIN,St.3.Sg.Past.Ind,lâten,laten,lâten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1694,kryge,kryge,VVINF,--,krîgen,krigen,krîgen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1700,dencke{R_n},dencken,VVINF,--,denken,denken,denken
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1709,treden,treden,VVINF,--,trēden,treden,trēden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1716,schriue,schriue,VVFIN,St.1.Sg.Pres.*,schrîven,schriven,schrîven
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1718,do,do,VVFIN,Irr.1.Sg.Pres.*,dôn,don,dôn¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1725,syn,syn,VVINF,--,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1732,sette{R_n},setten,VVINF,--,setten,setten,setten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1741,straffen,straffen,VVINF,--,straffen,straffen,straffen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1744,lethe,lethe,VVFIN,St.3.Sg.Past.Konj,lâten,laten,lâten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1751,deyt,deyt,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1756,szege,szege,VVFIN,St.3.Sg.Past.Konj,sên,sen,sên
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1763,were{R_n},weren,VVFIN,Irr.2.Pl.Past.Konj,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1770,gheachtet,gheachtet,VVPP,--,achten,achten,achten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1778,neme,neme,VVFIN,St.1.Sg.Pres.*,nēmen,nemen,nēmen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1784,hadde,hadde,VVFIN,Sw.3.Sg.Past.*,hebben,hebben,hebben
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1791,bydden,bydden,VVINF,--,bidden,bidden,bidden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1792,laten,laten,VVINF,--,lâten,laten,lâten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1806,bl[iu]e{R_n},bliuen,VVINF,--,blîven,bliven,blîven
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1808,ys,ys,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1821,vorborge{R_n},vorborgen,VVFIN,St-Sw.1.Sg.Pres.*,vorbergen,vorbergen,vorbergen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1835,schriue{R_n},schriuen,VVINF,--,schrîven,schriven,schrîven
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1840,ys,ys,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1846,betert,betert,VVFIN,Sw.3.Sg.Pres.Ind,bēteren,beteren,bēteren²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1848,weet,weet,VVFIN,Prpr.1.Sg.Pres.Ind,wēten,weten,wēten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1855,s[c]en,scen,VVINF,--,schên,schen,schên
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1863,beholde{R_n},beholden,VVINF,--,behōlden,beholden,behōlden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1874,ghewest,ghewest,VVPP,--,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1881,vorhandelen,vorhandelen,VVINF,--,vorhandelen,vorhandelen,vorhandelen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1882,handelt,handelt,VVPP,--,handelen,handelen,handelen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1885,ys,ys,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1894,hebbe{R_n},hebben,VVINF,--,hebben,hebben,hebben
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1902,beholden,beholden,VVINF,--,behōlden,beholden,behōlden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1908,affgesettet,affgesettet,VVPP,--,afsetten,afsetten,afsetten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1920,wyl,wyl,VVFIN,Irr.3.Sg.Pres.Ind,willen,willen,willen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1923,wete{R_n},weten,VVINF,--,wēten,weten,wēten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1924,weth,weth,VVFIN,Prpr.3.Sg.Pres.Ind,wēten,weten,wēten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1945,seyn,seyn,VVINF,--,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1948,leth,leth,VVFIN,St.3.Sg.Past.Ind,lâten,laten,lâten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1952,hore{R_n},horen,VVINF,--,hö̂ren,horen,hö̂ren²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1960,ys,ys,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1968,werth,werth,VVFIN,Sw.3.Sg.Pres.Ind,afwēren,afweren,afwēren
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1974,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,tôseggen,toseggen,tôseggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1993,anstrenge{R_n},anstrengen,VVINF,--,anstrengen,anstrengen,anstrengen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t1995,wylle{R_n},wyllen,VVFIN,Irr.3.Pl.Pres.*,willen,willen,willen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2008,ys,ys,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2016,vorlate{R_n},vorlaten,VVINF,--,vorlâten,vorlaten,vorlâten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2019,hebbe,hebbe,VVFIN,Sw.1.Sg.Pres.*,hebben,hebben,hebben
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2023,bydde,bydde,VVFIN,St.1.Sg.Pres.*,bidden,bidden,bidden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2034,vorseyn,vorseyn,VVINF,--,vȫrsên,vorsen,vȫrsên¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2042,behelffen,behelffen,VVINF,--,behelpen,behelpen,behelpen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2051,dure{R_n},duren,VVINF,--,dü̂ren,duren,dü̂ren²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2059,beholde{R_n},beholden,VVINF,--,behōlden,beholden,behōlden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2061,dencke,dencke,VVFIN,Sw.1.Sg.Pres.*,denken,denken,denken
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2074,tho#schaden,thoschaden,VVINF,--,tôschêⁱden,toscheiden,tôschêⁱden
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2078,behulpe,behulpe,VVFIN,St.3.Sg.Past.Konj,behelpen,behelpen,behelpen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2080,ensette,ensette,VVFIN,Sw.3.Sg.Pres.Konj,entsetten,entsetten,entsetten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2085,were,were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2088,wett,wett,VVFIN,Prpr.3.Sg.Pres.Ind,wēten,weten,wēten¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2094,vorlate[n],vorlaten,VVINF,--,vorlâten,vorlaten,vorlâten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2097,hore,hore,VVFIN,Sw.1.Sg.Pres.*,hö̂ren,horen,hö̂ren²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2103,gelege{R_n},gelegen,VVPP,--,liggen,liggen,liggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2110,dencke{R_n},dencken,VVINF,--,denken,denken,denken
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2119,vorlaten,vorlaten,VVINF,--,vorlâten,vorlaten,vorlâten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2122,fruchte,fruchte,VVFIN,Sw.1.Sg.Pres.*,vrüchten,vruchten,vrüchten²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2126,folge{R_n},folgen,VVINF,--,volgen,volgen,volgen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2132,vorwesze{R_n},vorweszen,VVINF,--,vȫrwēsen,vorwesen,vȫrwēsen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2136,szede,szede,VVFIN,Sw.3.Sg.Past.*,seggen,seggen,seggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2142,gesecht,gesecht,VVPP,--,seggen,seggen,seggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2149,dancken,dancken,VVINF,--,danken,danken,danken
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2151,szede,szede,VVFIN,Sw.1.Sg.Past.*,seggen,seggen,seggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2156,don,don,VVINF,--,dôn,don,dôn¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2162,secht,secht,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2165,k[um]pt,kumpt,VVFIN,St.3.Sg.Pres.Ind,wedderkōmen,wedderkomen,wedderkōmen
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2178,anwerdet,anwerdet,VVPP,--,antwōrden,antworden,antwōrden²
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2186,raden,raden,VVINF,--,râden,raden,râden¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2188,wolde,wolde,VVFIN,Irr.1.Sg.Past.*,willen,willen,willen¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2194,sete,sete,VVFIN,St.1.Sg.Past.Konj,sitten,sitten,sitten
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2199,mercke{R_n},mercken,VVINF,--,merken,merken,merken¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2205,hefft,hefft,VVFIN,Sw.3.Sg.Pres.Ind,hebben,hebben,hebben
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2206,seet,seet,VVIMP,Pl,vȫrsên,vorsen,vȫrsên¹
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2216,geue,geue,VVFIN,St.1.Sg.Pres.*,gēven,geven,gēven
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2230,beware{R_n},bewaren,VVINF,--,bewāren,bewaren,bewāren³
Agneta Willeken,28.08.1535 (vgl. Reincke 1928),t2232,schr[iu]et,schriuet,VVIMP,Pl,wedderschrîven,wedderschriven,wedderschrîven
Alexander Helmst.,Mitte 15. Jh.,t4,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t10,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t22,ke#me{R_n},kemen,VVFIN,St.3.Pl.Past.Ind,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t29,stride{R_n},striden,VVINF,--,strîden,striden,strîden¹
Alexander Helmst.,Mitte 15. Jh.,t31,prouede,prouede,VVFIN,Sw.3.Sg.Past.*,prö̂ven,proven,prö̂ven¹
Alexander Helmst.,Mitte 15. Jh.,t43,wedderstan,wedderstan,VVINF,--,wedderstân,wedderstan,wedderstân
Alexander Helmst.,Mitte 15. Jh.,t45,vlo,vlo,VVFIN,St.3.Sg.Past.Ind,vlên,vlen,vlên¹
Alexander Helmst.,Mitte 15. Jh.,t52,kam,kam,VVFIN,St.3.Sg.Past.Ind,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t60,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t65,het,het,VVFIN,St.3.Sg.Past.Ind,hêⁱten,heiten,hêⁱten²
Alexander Helmst.,Mitte 15. Jh.,t68,sprak,sprak,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Alexander Helmst.,Mitte 15. Jh.,t71,were,were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t84,kreghen,kreghen,VVFIN,St.3.Pl.Past.*,krîgen,krigen,krîgen¹
Alexander Helmst.,Mitte 15. Jh.,t91,toch,toch,VVFIN,St.3.Sg.Past.Ind,ûttên,utten,ûttên
Alexander Helmst.,Mitte 15. Jh.,t103,blef,blef,VVFIN,St.3.Sg.Past.Ind,blîven,bliven,blîven
Alexander Helmst.,Mitte 15. Jh.,t110,bat,bat,VVFIN,St.3.Sg.Past.Ind,bidden,bidden,bidden
Alexander Helmst.,Mitte 15. Jh.,t117,wicken,wicken,VVINF,--,wicken,wicken,wicken
Alexander Helmst.,Mitte 15. Jh.,t118,wolde,wolde,VVFIN,Irr.3.Sg.Past.*,willen,willen,willen¹
Alexander Helmst.,Mitte 15. Jh.,t121,to#kome{R_n},tokomen,VVINF,--,tôkōmen,tokomen,tôkōmen
Alexander Helmst.,Mitte 15. Jh.,t126,sat,sat,VVFIN,St.3.Sg.Past.Ind,sitten,sitten,sitten
Alexander Helmst.,Mitte 15. Jh.,t131,sach,sach,VVFIN,St.3.Sg.Past.Ind,ansên,ansen,ansên
Alexander Helmst.,Mitte 15. Jh.,t136,sprak,sprak,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Alexander Helmst.,Mitte 15. Jh.,t139,segge,segge,VVIMP,Sg,seggen,seggen,seggen
Alexander Helmst.,Mitte 15. Jh.,t143,to#kome{R_n},tokomen,VVINF,--,tôkōmen,tokomen,tôkōmen
Alexander Helmst.,Mitte 15. Jh.,t146,sprak,sprak,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Alexander Helmst.,Mitte 15. Jh.,t152,ge#seen,geseen,VVPP,--,sên,sen,sên
Alexander Helmst.,Mitte 15. Jh.,t165,slapen,slapen,VVINF,--,slâpen,slapen,slâpen
Alexander Helmst.,Mitte 15. Jh.,t171,ma#ken,maken,VVINF,--,māken,maken,māken
Alexander Helmst.,Mitte 15. Jh.,t172,berede,berede,VVIMP,Sg,berêⁱden,bereiden,berêⁱden²
Alexander Helmst.,Mitte 15. Jh.,t179,entfan,entfan,VVINF,--,entfân,entfan,entfân
Alexander Helmst.,Mitte 15. Jh.,t183,brachte,brachte,VVFIN,Sw.3.Sg.Past.Ind,bringen,bringen,bringen
Alexander Helmst.,Mitte 15. Jh.,t190,duchte,duchte,VVFIN,Sw.3.Sg.Past.Ind,dünken,dunken,dünken
Alexander Helmst.,Mitte 15. Jh.,t196,keme,keme,VVFIN,St.3.Sg.Past.Konj,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t199,kam,kam,VVFIN,St.3.Sg.Past.Ind,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t202,slep,slep,VVFIN,St.3.Sg.Past.Ind,slâpen,slapen,slâpen
Alexander Helmst.,Mitte 15. Jh.,t206,entfeng,entfeng,VVFIN,St.3.Sg.Past.Ind,entfân,entfan,entfân
Alexander Helmst.,Mitte 15. Jh.,t214,mende,mende,VVFIN,Sw.3.Sg.Past.Ind,mêⁱnen,meinen,mêⁱnen
Alexander Helmst.,Mitte 15. Jh.,t219,were,were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t223,sede,sede,VVFIN,Sw.3.Sg.Past.*,seggen,seggen,seggen
Alexander Helmst.,Mitte 15. Jh.,t228,sprak,sprak,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Alexander Helmst.,Mitte 15. Jh.,t231,wet,wet,VVFIN,Prpr.3.Sg.Pres.Ind,wēten,weten,wēten¹
Alexander Helmst.,Mitte 15. Jh.,t242,komen,komen,VVINF,--,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t250,kome{R_n},komen,VVINF,--,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t255,seen,seen,VVINF,--,sên,sen,sên
Alexander Helmst.,Mitte 15. Jh.,t264,sust,sust,VVFIN,St.2.Sg.Pres.*,sên,sen,sên
Alexander Helmst.,Mitte 15. Jh.,t273,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Alexander Helmst.,Mitte 15. Jh.,t279,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Alexander Helmst.,Mitte 15. Jh.,t283,by{R_n},byn,VVFIN,Irr.1.Sg.Pres.Ind,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t285,kam,kam,VVFIN,St.3.Sg.Past.Ind,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t297,wart,wart,VVFIN,St.3.Sg.Past.Ind,wērden,werden,wērden¹
Alexander Helmst.,Mitte 15. Jh.,t302,hadde,hadde,VVFIN,Sw.3.Sg.Past.Ind,hebben,hebben,hebben
Alexander Helmst.,Mitte 15. Jh.,t309,nam,nam,VVFIN,St.3.Sg.Past.Ind,nēmen,nemen,nēmen
Alexander Helmst.,Mitte 15. Jh.,t315,dede,dede,VVFIN,Irr.3.Sg.Past.*,dôn,don,dôn¹
Alexander Helmst.,Mitte 15. Jh.,t323,duchte,duchte,VVFIN,Sw.3.Sg.Past.*,dünken,dunken,dünken
Alexander Helmst.,Mitte 15. Jh.,t330,slepe,slepe,VVFIN,St.3.Sg.Past.Konj,slâpen,slapen,slâpen
Alexander Helmst.,Mitte 15. Jh.,t337,kam,kam,VVFIN,St.3.Sg.Past.Ind,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t339,schemede,schemede,VVFIN,Sw.3.Sg.Past.*,schāmen,schamen,schāmen
Alexander Helmst.,Mitte 15. Jh.,t344,sprak,sprak,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Alexander Helmst.,Mitte 15. Jh.,t347,hebbe,hebbe,VVIMP,Sg,hebben,hebben,hebben
Alexander Helmst.,Mitte 15. Jh.,t351,wet,wet,VVFIN,Prpr.1.Sg.Pres.Ind,wēten,weten,wēten¹
Alexander Helmst.,Mitte 15. Jh.,t357,drechst,drechst,VVFIN,St.2.Sg.Pres.*,drāgen,dragen,drāgen
Alexander Helmst.,Mitte 15. Jh.,t370,sat,sat,VVFIN,St.3.Sg.Past.Ind,sitten,sitten,sitten
Alexander Helmst.,Mitte 15. Jh.,t372,at,at,VVFIN,St.3.Sg.Past.Ind,ēten,eten,ēten
Alexander Helmst.,Mitte 15. Jh.,t374,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Alexander Helmst.,Mitte 15. Jh.,t378,kam,kam,VVFIN,St.3.Sg.Past.Ind,kōmen,komen,kōmen¹
Alexander Helmst.,Mitte 15. Jh.,t381,makede,makede,VVFIN,Sw.3.Sg.Past.*,māken,maken,māken
Alexander Helmst.,Mitte 15. Jh.,t387,gink,gink,VVFIN,Irr.3.Sg.Past.Ind,gân,gan,gân
Alexander Helmst.,Mitte 15. Jh.,t396,vor#vert,vorvert,VVPP,--,vorvêren,vorveren,vorvêren¹
Alexander Helmst.,Mitte 15. Jh.,t398,leide,leide,VVFIN,Sw.3.Sg.Past.Ind,leggen,leggen,leggen
