"glottocode","language","iso","level","area","latitude","longitude","countries","affiliation","subclassification"
"pash1270","Pashayi","","family","Eurasia",34.83096225,70.36096975,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan","(((Aret:1,Chalas:1,Kandak:1,Kurangal:1,Kurdar:1)nort2666:1,(Alingar:1,Darrai_Nur:1,Kunar_-Southeast_Pashayi:1,Laghman:1,Wegal:1)sout2672:1)east2322:1,((Alasai:1,Bolaghain:1,Gulbahar:1,Kohnadeh:1,Laurowan:1,Najil:1,Nangarach:1,Pachagan:1,Pandau:1,Parazhghan:1,Pashagar:1,Sanjan:1,Shamakot:1,Shutul_-Northwest_Pashayi:1,Uzbin:1,Wadau:1)nort2665:1,(Ishpi:1,Isken:1,Tagau:1)sout2671:1)west2387:1)pash1270:1;"
"sans1269","Sanskrit","san","language","Eurasia",20,77,"IN","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan","(Classical_Sanskrit:1,Vedic_Sanskrit:1)sans1269:1;"
"kala1372","Chitral Kalasha","kls","language","Eurasia",35.6415,71.6657,"PK","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan","(Eastern_Chitral_Kalasha:1,(Birir-Jinjiret:1,Rumbur-Bumboret:1)nort2663:1,Southern_Chitral_Kalasha:1)kala1372:1;"
"nuri1243","Nuristani","","family","Eurasia",35.2990751666667,71.169291,"","Indo-European, Classical Indo-European, Indo-Iranian, Iranian-Nuristani","((((Ashkunu:1,Sanu-Gramsena:1)ashk1246:1,((Kamdeshi:1,Lamertiviri:1)kamv1242:1,(Eastern_Kataviri:1,(Ktivi:1,Kulam:1,Peruk:1,Ramgel:1)west2372:1)kati1279:1,Mumviri:1)kati1270:1)ashk1249:1,((Chima-Nishey:1,Warjan:1,Zemiaki:1)waig1243:1,Tregami:1)waig1246:1)ashk1248:1,Dameli:1,(Central_Prasun:1,Lower_Prasun:1,Upper_Prasun:1)pras1239:1)nuri1243:1;"
"iran1269","Iranian","","family","Eurasia",35.2358320593329,63.7280532180292,"","Indo-European, Classical Indo-European, Indo-Iranian, Iranian-Nuristani","(Avestan:1,(((Old_Wanji:1,Sarikoli:1,((Bartangi:1,Oroshor:1)bart1243:1,(Khufi:1,Rushani:1)rosh1238:1,(Bajui:1,Barwozi:1,Ghund_Valley:1,(Nuclear_Shughni:1,Shahdara:1)shug1255:1)shug1254:1)shug1248:1)shug1253:1,(Lower_Yazgulyam:1,Upper_Yazgulyam:1)yazg1240:1)shug1237:1,((Central_Munji:1,Mamalgha_Munji:1,Northern_Munji:1,Southern_Munji:1)munj1244:1,Yidgha:1)yidg1239:1)cent2399:1,((Bactrian:1,((Adhari:1,((Hawraman-I_Luhon:1,Hawraman-I_Taxt:1,Kakai:1,(Gawhara:1,Kandula:1)nucl1271:1,Zardayana:1)gura1251:1,(Bajelani:1,(Chabak:1,Sarli:1)shab1251:1)shab1250:1)gora1267:1,(Alamuti:1,((Kajali:1,(Diz:1,Gandomabi:1,Hezarrudi:1,Karani_-Khoresh-e_Rostam:1,Karnaq:1,Kelasi:1,Lerd:1,Nowkiani:1)kore1279:1,(Shali-Kolur:1,Shandermani:1,(Massali:1,Masulei:1)sout2639:1)shah1254:1)khal1276:1,Kho'ini:1,(Dikini:1)mara1373:1,((Asalemi:1,Hashtpari:1)cent1970:1,(Astara:1,Lenkoran:1,Lerik:1)nort2639:1)taly1247:1,((Kabate:1,Kalas:1)kaba1276:1,Upper_Taromi:1)taro1267:1)cent2265:1,((Harzani:1,Kilit:1)harz1239:1,(Kalāsuri-Khoynarudi:1,Keringāni:1)kari1303:1)nort2642:1,((Alvir:1,Vidar:1)alvi1241:1,(Eshtehardi:1,Razajerdi:1,(Khalkhal:1,Kharaqan:1,Ramand:1,Tarom:1,Zanjan:1)take1255:1)rama1272:1,((Amorei:1,Kahaki:1,Nuclear_Ashtiani:1,Tafresh:1)asht1244:1,Vafsi:1)vafs1241:1)sout3177:1)tati1244:1,((Dumbuli:1,Hazzu:1,Kori:1,Motki:1,Sivereki:1)diml1238:1,(Tunceli:1,Varto:1)kirm1248:1)zaza1246:1)tati1243:1,((Bugti:1,Kasrani:1,Leghari:1,Marri:1,Mazari:1,Upper_Sindhi_Balochi:1)east2304:1,(((Coastal_Koroshi:1,Inland_Koroshi:1)koro1296:1,((Barahuwi:1,Bashgaadi:1,Huuti:1,Karachi_Balochi:1,Makrani:1)coas1290:1,Kechi:1)sout2642:1)sout3414:1,((Bampuri:1,Iranshahr:1)lash1244:1,(Kalati_Balochi:1,Panjguri:1,(Afghanistan_Balochi:1,Sistani_Balochi:1,Turkmenistan_Balochi:1)sarh1234:1)rakh1244:1,Sarawani:1)west2368:1)sout3242:1)balo1260:1,((((Lahijani:1,Langerudi:1,Machiani:1)east2843:1,(Anzali:1,Fumani:1,Rashti:1)west2931:1)gila1241:1,(Dogowharani:1,Jamshidabadi:1,Jubanic:1,Lakei:1,Oskulaki:1,Rostamabadi:1,Sefidrud_Rudbari:1,Shahrani:1,Tutkaboni:1)rudb1238:1)gila1242:1,Gurgani:1,(((Kalarestaqi:1,Kelardashti:1,Ramsari:1,Tonekaboni:1)cent2360:1,Gachsari:1,Galeshi_of_Mazanderan:1,(Eastern_Mazanderani:1,Western_Mazanderani:1)nucl1270:1,Velatru:1)maza1291:1,Shahmirzadi:1)maza1305:1)casp1236:1,((Farvi:1,Garme'i:1,Khuri:1,Mihrijan:1)kavi1234:1,((Ardestani:1,Gazi:1,Jarquya'i:1,Judeo-Isfahani:1,Kafrudi:1,Kuhpa'i:1,Nohuji:1,Rudashti:1,Sedehi:1,Zefra'i:1)gazi1243:1,(Judeo-Borujerdi:1,Judeo-Hamadani:1)jude1268:1,((Abyane'i:1,Badi_-Median:1,Badrudi:1,Bidhandi:1,Farizandi:1,Hanjani:1,Natanzi:1,Yarandi:1)nata1252:1,(Abuzaydabadi:1,Arani-Bidgoli:1,Delijani:1,Jowshaqani:1,Judeo-Kashani:1,Kamu'i:1,Kesha'i:1,Meyma'i:1,Nashalji:1,Qohrudi:1,Soi:1,Tari_-Median:1,Tarqi:1)soii1239:1)kash1282:1,(Judeo-Khomeini:1,Judeo-Khunsari:1,Khunsari:1,Mahallati:1,Vaneshani:1)khun1255:1,((Abchuya'i:1,Anarak:1,Keyjani:1,Nayini:1,Tudeshki:1)nayi1242:1,(Gabri_-Iranian:1,(Judeo-Kermani:1,Judeo-Yazdi:1)jude1275:1,Parsi_-Zoroastrian:1,Zoroastrian_Dari:1)zoro1242:1)yazd1241:1)nucl1790:1,Sivandi:1)cent2264:1,(Lasgerdi:1,Sangisari:1,(Aftari:1,Sorkhei:1)sork1239:1)komi1276:1,(((Mukri:1,(Sanandaji:1,Southern_Jafi:1,Warmawa:1)sine1239:1,(Bingird:1,Garmiyani:1,Hewleri:1,Khanaquin:1,Pizhdar:1,Rewandiz:1,Suleimani:1)sora1257:1)cent1972:1,((Bayezidi:1,Bitlis_Kurmanji:1,Erevan_Kurmanji:1,Mush_Kurmanji:1,Van_Kurmanji:1)nort3328:1,(Akre:1,Amadiye_Kurdish:1,Barwari_Jor:1,Gulli:1,Hakkari:1,Mhallami:1,Sheikhan-Dohuk:1,Shemdinani:1,Surchi:1,Zakho_Kurdish:1)sout3317:1,(Ashiti:1,Boti:1)sout3316:1,((Elbistan_Kurmanji:1,Sivas:1)nort3329:1,(Aleppo_Kurmanji:1,Khorasani_Kurmanji:1,Urfa_Kurmanji:1)sout3318:1)west2933:1)nort2641:1,((Badre'i:1,Garrusi:1,Malekshahi:1)feyl1238:1,(Kermanshahi:1,Kordali:1)laki1247:1,((Kalhori:1,Sanjabi:1,Zangane:1)kalh1241:1,Kolyai:1)peri1266:1)sout2640:1)kurd1259:1,Laki:1)laki1246:1,Parthian:1,(Biyabuneki:1,Semnan:1)semn1249:1)nort3177:1)cent2318:1,((((Chikola-Lesken:1,Digora:1,Jassic:1,Ursdon-Sindziqaw:1,Wallagkom:1)digo1242:1,(Allagir:1,Kudar:1,Kurtat:1,Tagaur:1,Tual:1)iron1242:1)osse1243:1,Old_Ossetic:1)osse1245:1,(Khwarezmian:1,(Sogdian:1,(Eastern_Yagnobi:1,Western_Yagnobi:1)yagn1238:1)sogd1246:1)sogd1248:1)sogd1247:1)cent2317:1,((Kanigurami:1,Logar:1)ormu1247:1,(Ghujulan:1,Nijrau:1,Shutul:1)para1299:1)ormu1249:1,(((Bannuchi:1,Waciri:1)cent1973:1,(Durani:1,Ghilzai:1,Ningraharian_Pashto:1,(Afridi:1,Kohat_Pashto:1,Mohmand:1,Shilmani:1,Shinwari:1,Yusufzai:1)nort2648:1,Northwestern_Pakhto:1)nort2646:1,(Kandahar_Pashto:1,Quetta_Pashto:1,Southeastern_Pashto:1,Southwestern_Pashto:1)sout2649:1)nucl1276:1,Waneci:1)pash1269:1,((Khotanese:1,Tumshuqese:1)saka1298:1,(Central_Wakhi:1,Eastern_Wakhi:1,Gojal:1,Ishkoman:1,Western_Wakhi:1,Yarkhun:1,Yasin_-Indo-European:1)wakh1245:1)saka1303:1,((Nuclear_Ishkashimi:1,Zebak:1)ishk1246:1,Sanglechi:1)sang1343:1,(((((((Jirofti:1,Kahnuji:1,Rudbāri_-Halilrud:1)hali1246:1,(Bandar_Abbas:1,Manujani:1,Minabi:1,Rudani:1)mina1281:1)garm1243:1,North_Bashkardi:1)nort2644:1,(Garahven:1,Gwafr:1,Parmont:1,Pirou:1,Shahbavek:1)sout2644:1)bash1263:1,(Ardakani:1,Buringuni:1,Davani:1,Judeo-Shirazi:1,Kalati:1,Kondazi:1,Masarmi:1,Papuni:1,Somghuni:1,Xullari:1)sout2645:1,((((Derbent_Judeo-Tat:1,Quba_Judeo-Tat:1)cent2409:1,(Kaytag_Judeo-Tat:1,Northern_Cities_Judeo-Tat:1)nort3410:1,(Vartaşen_Judeo-Tat:1,Şirvan_Judeo-Tat:1)sout3389:1)jude1256:1,((Balakhani:1,Surakhani:1)absh1238:1,Mədrəsə:1,(Derbent_Muslim_Tat:1,Kilvar_Muslim_Tat:1,Qonaqkənd:1,Quba_Muslim_Tat:1,Zərnava:1,Ərüsküş-Dağ_Quşçu:1)nort2643:1,Xızı:1,(Babadağ:1,Lahıc:1,Peripheral_Şirvan_Muslim_Tat:1,Trans-Niyaldağ:1)sirv1235:1)musl1236:1)cauc1242:1,(((Chinghizi:1,Firozkohi:1,Jamshidi:1,Maliki:1,Mizmast:1,Taimani:1,Taimuri:1,Teimuri:1,Zainal:1,Zohri:1)aima1241:1,(Nuclear_Dari:1,Parsiwan:1)dari1249:1,Dehwari:1,Hazaragi:1,Pahlavani:1,(Bukharic:1,(Badakhshan:1,Darwazi:1,Derbent:1,Goron:1,Hissar_Tajik:1,Karatag:1,Kuljub:1,Lyuli:1,Matchin:1,Vaxio-Bolo:1)taji1245:1)taji1250:1)east2745:1,Judeo-Persian:1,((Esfahani:1,Kermani_Persian:1)cent2390:1,((Birjandi:1,Damghani_Persian:1,Ferdosi:1,Gonabadi:1,Kashmari:1,Mashhadi_Persian:1,Neyshaburi:1,Qayini_Persian:1,Quchani:1,Sabzevari:1,Shahrudi_Persian:1,Taybadi:1,Torbate_Haydariei:1,Torbate_Jami:1)khor1275:1,Sistani_Persian:1)east2871:1,(Araki_-Iran:1,Gorgani_Persian:1,Karbalai:1,Kermanshahi_Persian:1,Ketabi_-Literary:1,Mahalati:1,Malayeri:1,(Damavandi:1,Lower_Jajrudi:1,Shemiran:1,Taleqan-Karaj:1)qazv1239:1,Qazvini_Persian:1,Qomi_Persian:1,Savei:1,Tehrani:1)nort3386:1,((Bandar_Abbasi:1,Hajiab:1,Khamiri:1,Lengei:1,Qeshmi:1)band1335:1,(Bahraini:1,Dashtestani:1,Dashti:1,Jami:1,Nuclear_Bushehri:1,Tangestani:1)bush1252:1,(Abadei:1,Basseri:1,Jahromi:1,Kazeruni:1,Old_Shirazi:1,Shirazi:1)fars1256:1,(Abadani:1,Ahvazi:1,Behbahani:1,Ramhormozi:1)khuz1234:1)sout3360:1)west2369:1)fars1255:1)fars1254:1,Kumzari:1,(Bastak:1,Bixa:1,Evaz:1,Gerash:1,Lari:1,Xonj:1)lari1253:1,((Dezfuli:1,Shushtari:1)dezf1238:1,(((Charlang:1,Chelgerd:1,Haft-Lang:1,Kuhrang:1)bakh1245:1,(Boyerahmadi:1,Kohgiluyeh:1,Mamasani:1,Shuli:1,Yasuji:1)sout2647:1)bakh1252:1,(Andimeshki:1,Bala-Gariva'i:1,Borujerdi:1,Cagani:1,Khorramabadi:1,Mahali_-Iran:1,Nahavandi:1)nort2645:1)luri1252:1)luri1257:1)mode1259:1,Pahlavi:1)midd1352:1,Old_Persian_-ca._600-400_B.C.:1)sout3157:1)iran1269:1;"
"west2793","West Germanic","","family","Africa;Australia;Eurasia;North America;Papunesia;South America",51.6275327329445,7.16123257866668,"","Indo-European, Classical Indo-European, Germanic, Northwest Germanic","((((((Breslauisch:1,Oberländisch:1)high1271:1,Nordobersächsisch-Südmärkisch:1,(Central_Thuringian:1,East_Thuringian:1,Ilm_Thuringian:1,North_Thuringian:1,Northeast_Thuringian:1,Southeast_Thuringian:1,West_Thuringian:1)thur1252:1,((Anhaltisch:1,(Nordmeissnisch:1,Ostmeissnisch:1,Westmeissnisch:1)meis1234:1,Osterländisch:1,Westlausitzisch:1)nort3313:1,(Nordwestböhmisch:1,Osterzgebirgisch:1,Südmeissnisch:1,Vorerzgebirgisch:1,Vorvogtländisch:1,Westerzgebirgisch:1,Westlich_Nordböhmisch:1)sout3296:1)uppe1465:1)uppe1400:1,((Czech_Yiddish:1,((Lodz_Yiddish:1,Poylish:1,Western_Galician_Yiddish:1)mide1238:1,(Litvish:1,Northern_Ukraine_Yiddish:1)nort2632:1,(Bessarabian_Yiddish:1,Ukrainish:1)sout2630:1)nucl1822:1)east2295:1,(Gebirgsschlesische:1,Mittelschlesische:1,Neiderländische:1,Nordostböhmische:1,Old_Zipser:1,Südostschlesische:1,Westschlesische:1)lowe1388:1,Wymysorys:1)schl1237:1)east2832:1,((((Saarlouis-Koblenz:1,Westerwäldisch:1)east2818:1,(Nordhessisch:1,Osthessisch:1,Zentralhessisch:1)hess1238:1,((Luxemburgish:1,Saarburg-Prüm:1,Thionville-Merzig:1,Transylvanian_Saxon:1)luxe1244:1,Trierish:1)west2891:1)luxe1241:1,((East_Ripuarian:1,West_Ripuarian:1)kols1241:1,(Getelands:1,(Kleverländisch:1,Ostbergisch:1)nord1242:1,Ost-Limburgisch:1,Südniederfränkisch:1,Südost-Limburgisch:1,West-Limburgisch:1,Zentral-Limburgisch:1)limb1263:1)ripu1236:1)midd1319:1,(Hunsrik:1,((Amish_Pennsylvania_German:1,Non-Amish_Pennsylvania_German:1)penn1240:1,(Lothringisch:1,Nordpfälzisch:1,Ostpfälzisch:1,Südhessisch:1,Südrheinfränkisch:1,Vorderpfälzisch:1,Westpfälzisch:1)pala1330:1)pala1355:1)rhin1244:1)high1287:1)fran1268:1,((Middle_High_German:1,(((Colonia_Tovar_German:1,Swabian:1)nort3310:1,(((Alsace_High_Alemannic:1,Bernese:1,Fribourg_German:1,Graubenden-Grisons:1,Liechtensteinisch:1,Lower_Wallis:1,Luzern_German:1,Obwald:1,St._Gallen:1,Vorarlbergisch:1,Zürich_German:1)high1290:1,(Alsace_Low_Alemannic:1,Basel_German:1,Lake_Constance_Alemannic:1,Schwarzwald_Low_Alemannic:1,Upper-Rhine_Alemannic:1)lowa1241:1)swis1247:1,Walser:1)sout3294:1)alem1243:1,((((Lower_Austria-Vienna_Bavarian:1,(Hausruckviertel:1,Transylvanian_Landler:1)uppe1398:1)east2868:1,West_Central_Bavarian:1)cent1967:1,North_Bavarian:1,(Carinthian_Bavarian:1,Gottscheerisch:1,Tyrol_Bavarian:1)sout2632:1)bava1246:1,((Lusernese_Cimbrian:1,Sette_Comuni_Cimbrian:1,Tredici_Communi_Cimbrian:1)cimb1238:1,Hutterite_German:1,(Fierozzo:1,Frassilongo:1,Palù:1)moch1255:1)glob1242:1)baye1239:1,(((Berlin_German:1,Hannover_German:1,Mansfeld_German:1)stan1295:1,Unserdeutsch:1)glob1243:1,((Ansbacher-Neustädter-Coburger_Franconian:1,(Henneberg_Franconian:1,Mid-North_Lower_East_Franconian:1,Southwest_Lower_East_Franconian:1,Würzburger_Franconian:1)lowe1447:1,(Hof-Bayreuther:1,Nailaer:1,Obermain:1,Regnitz:1,Vogtlandish:1)uppe1466:1)main1267:1,(Midwestern_Yiddish:1,Northwestern_Yiddish:1,Southwestern_Yiddish:1)west2361:1)grea1301:1)uppe1464:1)mode1258:1)midd1349:1,Old_High_German_-ca._750-1050:1)high1286:1)high1289:1,((Middle_Dutch:1,((((Cape_Afrikaans:1,East_Cape_Afrikaans:1,Orange_River_Afrikaans:1)afri1274:1,Oorlams:1)afri1273:1,((South_Guelderish:1,(Bildts:1,Nuclear_South_Hollandish:1,Town_Frisian:1)sout3293:1,Utrechts:1)cent2352:1,(Antwerps:1,(East_Brabants:1,(Antwerp_Brabants:1,Brusseleir:1)sout3365:1,West_Brabants:1)brab1243:1,Oost-Vlaams:1)cent2353:1,North_Hollandish:1)dutc1256:1,Javindo:1,Petjo:1)glob1241:1,(((Frans_Vlaams:1,Westhoek:1)fran1265:1,(Continental_West_Flemish:1,Northern_Maritime_West_Flemish:1,Western_Maritime_West_Flemish:1)west2365:1)vlaa1240:1,(Berbice_Creole_Dutch:1,Skepi_Creole_Dutch:1,Virgin_Islands_Dutch_Creole:1,(Axels:1,Bevelands:1,Duvelands:1,Flakkees:1,Fluplands:1,Goerees:1,Kezands:1,Schouws:1,Walchers:1)zeeu1238:1)zeeu1239:1)sout3292:1)mode1257:1)midd1347:1,(Old_Dutch:1,Old_Frankish:1)oldd1237:1)macr1270:1,(((((((Mecklenburgish:1,Strelitzsch:1,Voorpommerisch:1)meck1238:1,Mittelpommersch:1,(Mittelmärkisch:1,Nordmärkisch:1,Südmärkisch:1)bran1235:1,Niederprussisch:1,(European_Pomeranian:1,Pomerano:1)ostp1235:1)nort2627:1,(Am_Trakt-Alexandertal:1,(Chortitza:1,(Belize_Plautdietsch:1,(Chihuahua_Plautdietsch:1,Kansas_Plautdietsch:1)chih1239:1,Manitoba_Plautdietsch:1,Menno_Plautdietsch:1,Santa_Cruz_Plautdietsch:1,Texas_Plautdietsch:1)mani1308:1)nehr1234:1,(Molotschna:1,West_Siberian_Plautdietsch:1,(Fernheim_Plautdietsch:1,Neuland_Plautdietsch:1,Rio_Grande_do_Sol_Plautdietsch:1,Santa_Catarian_Plautdietsch:1)uber1234:1)werd1234:1)plau1238:1)east2291:1,((Elbostfälisch:1,Göttingen-Grubenhagensch:1,Heideostfälisch:1,Kernostfälisch:1)east2290:1,((Dithmarsch:1,East_Frisian_Low_Saxon:1,Emsländisch:1,Holsteinisch:1,North_Hanoveranian:1,Oldenburgisch:1,Schleswigsch:1)nort2628:1,(Groningen-East_Frisian:1,Veenkoloniaals:1,West_Groningen:1,Westerwolds:1)gron1242:1)ostf1234:1,(Achterhoeks:1,(North_Drente:1,South_Drente:1)dren1238:1,Münsterlandisch:1,Ostwestfalisch:1,Sallands:1,Stellingwerfs:1,Südwestfalisch:1,Twents:1,Urkers:1,(East_Veluws:1,North_Veluws:1)velu1238:1,Westmünsterlandisch:1)west2356:1)west2357:1)lowg1239:1,Middle_Low_German:1)midd1345:1,Old_Saxon:1)alts1234:1,(((((Fingallian:1,Yola:1)east2834:1,(((Australian_English:1,Australian_Vernacular_English:1)aust1313:1,Cameroon_English:1,(Acrolectal_Fiji_English:1,Pure_Fiji_English:1)fiji1245:1,Ghanaian_English:1,Hong_Kong_English:1,Indian_English:1,((North-West_Irish_English:1,South-West_Irish_English:1,West_Irish_English:1)sout3298:1,Ulster_English:1)iris1255:1,Jamaican_English:1,Kenyan_English:1,Malaysian_English:1,Maltese_English:1,New_Zealand_English:1,Nigerian_English:1,((Atlantic_Provinces_English:1,Northern_Canadian_English:1,Southern_Canadian_English:1)cana1268:1,(Boston_English:1,Providence_English:1)east2835:1,New_York_City_English:1,North_Central_American_English:1,(Inland_North_English:1,St._Louis_Corridor_English:1,Western_New_England_English:1)nort3316:1,Philippine_English:1,(Florida_English:1,Mid-Atlantic_American_English:1,(Cincinnati_English:1,St._Louis_English:1)midl1243:1,((Earlier_African_American_Vernacular_English:1,Liberian_Settler_English:1,Rural_African_American_Vernacular_English:1,Urban_African_American_Vernacular_English:1)afri1276:1,(Appalachian_English:1,Ozark_English:1)amer1259:1,Bahamian_English:1,Charleston_English:1,Lumbee_English:1,Texas_South_English:1)sout3302:1)sout3300:1,(Chicano_English:1,New_Mexican_English:1,Nuclear_Western_American_English:1)west2920:1,Western_Pennsylvania_English:1)nort3314:1,(Lower_Northern_English:1,Northumberland_English:1,Palmerston_Island_English:1)nort3299:1,Pakistani_English:1,Singlish:1,(((Leicestershire_English:1,Lincolnshire_English:1,South_Yorkshire_English:1)east2825:1,(Lancashire_English:1,Manx_English:1,Staffordshire_English:1)west2900:1)cent2344:1,(((Essex:1,Northamptonshire-Cambridgeshire:1)cent2345:1,Eastern_Counties_Southeastern_English:1)sout3285:1,(Eastern_Southwestern_English:1,Falkland_Islands_English:1,Mid-South_Welsh_English:1,North-West_Welsh_English:1,Northern_Southwestern_English:1,(Berkshire:1,(Kent-Surrey:1,Sussex:1)lowe1446:1)sout3286:1,Welsh_English:1,(Channel_Islands_English:1,Dorset-Somerset:1,(Devon:1,East_Cornwall:1)east2827:1,Newfoundland_English:1,Wiltshire-Hampshire:1)west2901:1)sout3284:1)sout3282:1)sout3281:1,(Black_South_African_English:1,Cape_Flats_English:1,Indian_South_African_English:1,St._Helena_English:1,Tristan_da_Cunha_English:1,White_South_African_English:1,White_Zimbabwean_English:1)sout3331:1,Sri_Lankan_English:1,Tanzanian_English:1,Ugandan_English:1)stan1293:1,(((((Bajan:1,Guyanese_Creole_English:1,Trinidadian_Creole_English:1)barb1267:1,Virgin_Islands_Creole_English:1)barb1266:1,(Antigua_and_Barbuda_Creole_English:1,(Afro-Seminole_Creole:1,(Bahamas_Creole_English:1,Turks_And_Caicos_Creole_English:1)baha1261:1,Sea_Island_Creole_English:1)gull1243:1)gull1242:1,((Grenadian_Creole_English:1,Tobagonian_Creole_English:1)gren1248:1,Vincentian_Creole_English:1)vinc1244:1)east2759:1,(((Basilectal_Jamaican_Creole:1,British_Creole:1)jama1262:1,Limonese_Creole:1)jama1264:1,((Belize_Kriol_English:1,Nicaragua_Creole_English:1)beli1261:1,San_Andres_Creole_English:1)misk1243:1)west2854:1)cari1284:1,((((Aluku:1,Paramaccan:1)ndyu1242:1,Kwinti:1)suri1272:1,Sranan_Tongo:1)sran1241:1,(Matawai:1,Nuclear_Saramaccan:1)sara1340:1)suri1275:1,((Cameroon_Pidgin:1,(Ghanaian_Pidgin_English:1,Nigerian_Pidgin:1)nige1262:1)coas1331:1,(Gambian_Krio:1,Sierra_Leone_Krio:1)krio1253:1,Pichi:1)west2851:1)guin1259:1,((Bislama:1,Pijin:1,Tok_Pisin:1,(Lockhart_River_Creole:1,Torres_Strait_Creole:1)torr1261:1)earl1243:1,Hawai'i_Creole_English:1,Kriol:1)paci1280:1,Pitcairn-Norfolk:1)macr1271:1,Middle_English:1)merc1242:1,(((Bungee:1,Orkney_Scots:1)orca1234:1,Shaetlan:1)insu1251:1,(Eastern_Mid_Scots:1,Southern_Mid_Scots:1,Ulster:1,Western_Mid_Scots:1)mids1245:1,(Mid_Northern_Scots:1,North_Northern_Scots:1,South_Northern_Scots:1)nort2617:1,(East_Dumfries_Scots:1,Mid_Dumfries_Scots:1,Roxburgh_Scots:1,Selkirk_Scots:1)sout2620:1)scot1243:1)late1254:1,((Mercian:1,Northumbrian:1)angl1267:1,Kentish:1,West_Saxon:1)olde1238:1)angl1265:1,((Ems_Frisian:1,Weser_Frisian:1)sate1242:1,(Hindeloopen-Molkwerum_Frisian:1,Schiermonnikoog_Frisian:1,((Oosterend:1,West-Terschelling:1)ters1236:1,(Klaaifrysk:1,Súdhoeksk:1,Wâldfrysk:1)west2354:1)west2902:1)mode1264:1,(((Amrum:1,(Aasdring:1,Weesdring:1)ferr1240:1)fohr1234:1,Helgoland:1,Sölreng:1)insu1255:1,((Ostermooring:1,Westermooring:1)moor1245:1,Hallingen:1,Karrharde:1,Norder-Mittelgoesharde:1,Wiedingharde:1)main1285:1)nort2626:1,Old_Frisian:1)fris1239:1)angl1264:1)nort3175:1)west2793:1;"
"nort3160","North Germanic","","family","Eurasia",59.1501769111112,11.2635802003334,"","Indo-European, Classical Indo-European, Germanic, Northwest Germanic","(((Färömål:1,Laumål:1)gutn1238:1,((((Floda:1,Järna:1,Nås:1,Äppelbo:1)nedr1234:1,(Lima_-Västerdalmål:1,Malung:1,Transtrand:1)ovre1234:1)vast1234:1,((Bingsjö:1,Bjursås:1,Boda:1,Djura:1,Gagnef:1,Leksand:1,Mockfjärd:1,Rättvik:1,Siljansnäs:1,Ål:1)neda1234:1,((Blyberg:1,Evetsberg:1,Åsen:1)elfd1234:1,(Bonäs:1,Färnäs:1,Norra_Venjan:1,Ore:1,Sollerömål:1,Södra_Venjan:1,Vika:1,Östnor:1)mora1274:1,(Hansjö:1,Skattungbyn:1,Våmhus:1)orsa1234:1)ovan1234:1)oste1242:1)dale1238:1,((Nyland_Swedish:1,Southwest_Finland_Swedish:1,Åland_Islands_Swedish:1,Österbotten:1)east2303:1,Estonian_Swedish:1,(Götamål:1,Old_Swedish:1,Standard_Swedish:1,Sveamål:1)swed1254:1)east2781:1)east2780:1,((Kalixmål:1,Lulemål:1,Nordvästerbottniska:1,Pitemål:1,Sydvästerbottniska:1,Ångermanländska:1)arch1246:1,Jamtska:1)narr1283:1)nort3266:1,((Eastern_Funen:1,Eastern_Zealand:1,Old_Danish:1,Southern_Funen_Islands:1,Southern_Islands_Danish:1,Southern_Zealand:1,Western_Funen:1,Western_Zealand:1)dani1285:1,(Blekingska:1,Bornholmska:1,Halländska:1,Skånska:1)scan1238:1,Jutish:1)sout3248:1,((Faroese:1,Icelandic:1)icel1246:1,(Nordnorsk:1,Norwegian_Bokmål:1,Norwegian_Nynorsk:1,Trøndersk:1,Vestnorsk:1,Østnorsk:1)norw1258:1,(Old_East_Norse:1,Old_Norn:1,Old_West_Norse:1)oldn1244:1)west2805:1)nort3160:1;"
"olde1239","Older Runic","","language","Eurasia",55.2718,10.3765,"DK;NO;SE","Indo-European, Classical Indo-European, Germanic, Northwest Germanic","(Older_Runic:1);"
"crim1255","Crimean Gothic","","language","Eurasia",45.3,34.4,"UA","Indo-European, Classical Indo-European, Germanic, East Germanic","(Crimean_Gothic:1);"
"goth1244","Gothic","got","language","Eurasia",46.9304,29.9786,"UA","Indo-European, Classical Indo-European, Germanic, East Germanic","(Ostrogoth:1,Vandal:1,Visigoth:1)goth1244:1;"
"boli1264","Bolivar Highland Quichua","","dialect","South America",-1.36727,281.1479,"","Quechuan, Colombia-Ecuador Quechua, Ecuadorian Quechua A, Bolivar-North Chimborazo Highland Quichua","(Bolivar_Highland_Quichua:1);"
"nort3351","North Chimborazo Highland Quichua","","dialect","South America",-1.36727,281.1479,"","Quechuan, Colombia-Ecuador Quechua, Ecuadorian Quechua A, Bolivar-North Chimborazo Highland Quichua","(North_Chimborazo_Highland_Quichua:1);"
"pich1239","Pichincha Quichua","","dialect","South America",-0.36205,281.7413,"","Quechuan, Colombia-Ecuador Quechua, Ecuadorian Quechua A, Calderón Highland Quichua","(Pichincha_Quichua:1);"
"coto1253","Cotopaxi Quichua","","dialect","South America",-0.36205,281.7413,"","Quechuan, Colombia-Ecuador Quechua, Ecuadorian Quechua A, Calderón Highland Quichua","(Cotopaxi_Quichua:1);"
